Name,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Genre,Publisher,platforms,Years_of_Release,Action,Adventure,Fighting,Misc,Platform,Puzzle,Racing,Role-Playing,Shooter,Simulation,Sports,Strategy
Twisted Metal (2012),0.67,0.07,0.0,0.08,0.81,Action,Sony Computer Entertainment,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0
The Next Tetris,0.45,0.31,0.0,0.05,0.81,Puzzle,Atari,1,19.0,0,0,0,0,0,1,0,0,0,0,0,0
The Punisher,0.47,0.26,0.0,0.08,0.81,Action,THQ,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0
Super Bomberman 2,0.0,0.0,0.81,0.0,0.81,Puzzle,Hudson Soft,1,23.0,0,0,0,0,0,1,0,0,0,0,0,0
Ford Racing Off Road,0.21000000000000002,0.55,0.0,0.06,0.8099999999999999,Racing,Xplosiv,2,9.0,0,0,0,0,0,0,1,0,0,0,0,0
Delta Force: Black Hawk Down,0.47,0.24000000000000002,0.0,0.06999999999999999,0.8,Shooter,NovaLogic,4,12.0,0,0,0,0,0,0,0,0,1,0,0,0
Monster Jam: Maximum Destruction,0.43,0.29000000000000004,0.0,0.08,0.8,Racing,Ubisoft,1,15.0,0,0,0,0,0,0,1,0,0,0,0,0
NBA Showtime: NBA on NBC,0.54,0.22999999999999998,0.0,0.04,0.8,Sports,Midway Games,4,18.0,0,0,0,0,0,0,0,0,0,0,1,0
The Matrix: Path of Neo,0.64,0.08,0.0,0.08,0.8,Action,Atari,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0
Moto Racer,0.45,0.3,0.0,0.05,0.8,Racing,Electronic Arts,2,20.0,0,0,0,0,0,0,1,0,0,0,0,0
WipEout Pulse,0.13,0.27,0.0,0.39,0.8,Racing,Sony Computer Entertainment,2,9.0,0,0,0,0,0,0,1,0,0,0,0,0
Star Wars Rogue Squadron III: Rebel Strike,0.62,0.16,0.0,0.02,0.8,Simulation,LucasArts,1,14.0,0,0,0,0,0,0,0,0,0,1,0,0
SimCity Creator,0.6499999999999999,0.04,0.04,0.07,0.8,Simulation,Electronic Arts,2,9.0,0,0,0,0,0,0,0,0,0,1,0,0
"Ed, Edd n Eddy: The Mis-Edventures",0.63,0.09999999999999999,0.0,0.06999999999999999,0.7999999999999999,Platform,Midway Games,5,12.0,0,0,0,0,1,0,0,0,0,0,0,0
Star Ocean: The Last Hope,0.32,0.2,0.21,0.06,0.79,Role-Playing,Square Enix,1,8.0,0,0,0,0,0,0,0,1,0,0,0,0
Catz,0.6699999999999999,0.08,0.0,0.04,0.79,Simulation,Ubisoft,1,11.5,0,0,0,0,0,0,0,0,0,1,0,0
Rory McIlroy PGA Tour,0.35,0.33999999999999997,0.0,0.11,0.79,Action,Electronic Arts,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
Harvest Moon: A Wonderful Life,0.61,0.16,0.0,0.02,0.79,Role-Playing,Ubisoft,2,14.0,0,0,0,0,0,0,0,1,0,0,0,0
Sly Cooper: Thieves in Time,0.48,0.18,0.0,0.14,0.79,Platform,Sony Computer Entertainment Europe,2,4.0,0,0,0,0,1,0,0,0,0,0,0,0
Worms: Open Warfare 2,0.11000000000000001,0.5,0.0,0.18000000000000002,0.79,Strategy,THQ,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1
Pac-Man Fever,0.45999999999999996,0.26,0.0,0.08,0.79,Misc,Sony Computer Entertainment,2,16.0,0,0,0,1,0,0,0,0,0,0,0,0
Alien,0.74,0.04,0.0,0.01,0.79,Action,20th Century Fox Video Games,1,36.0,1,0,0,0,0,0,0,0,0,0,0,0
Mario & Luigi: Paper Jam,0.18,0.3,0.27,0.04,0.79,Role-Playing,Nintendo,1,2.0,0,0,0,0,0,0,0,1,0,0,0,0
Deus Ex: Mankind Divided,0.33999999999999997,0.34,0.0,0.1,0.79,Role-Playing,Square Enix,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0
The 7th Guest,0.02,0.77,0.0,0.0,0.79,Adventure,Virgin Interactive,4,25.0,0,1,0,0,0,0,0,0,0,0,0,0
Armored Core 2,0.28,0.22,0.23,0.07,0.79,Simulation,Ubisoft,1,17.0,0,0,0,0,0,0,0,0,0,1,0,0
Golden Sun: Dark Dawn,0.52,0.09,0.13,0.05,0.79,Role-Playing,Nintendo,1,7.0,0,0,0,0,0,0,0,1,0,0,0,0
Motocross Mania,0.44,0.3,0.0,0.05,0.79,Racing,Take-Two Interactive,1,16.0,0,0,0,0,0,0,1,0,0,0,0,0
Jr. Pac-Man,0.72,0.05,0.0,0.01,0.78,Puzzle,Atari,4,34.0,0,0,0,0,0,1,0,0,0,0,0,0
Drawn to Life,0.71,0.01,0.0,0.06,0.78,Action,THQ,2,10.0,1,0,0,0,0,0,0,0,0,0,0,0
Terminator 3: Rise of the Machines,0.43,0.27,0.0,0.08,0.78,Action,Atari,3,14.0,1,0,0,0,0,0,0,0,0,0,0,0
Battle Stations,0.43,0.29,0.0,0.05,0.78,Strategy,Electronic Arts,2,20.0,0,0,0,0,0,0,0,0,0,0,0,1
Silent Hill: Downpour,0.43,0.22999999999999998,0.04,0.08,0.78,Action,Konami Digital Entertainment,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0
Mario & Sonic at the Sochi 2014 Olympic Winter Games,0.37,0.22,0.13,0.06,0.78,Sports,Nintendo,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0
Bayonetta 2,0.34,0.28,0.1,0.06,0.78,Action,Nintendo,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0
Too Human,0.38,0.29,0.03,0.08,0.78,Role-Playing,Microsoft Game Studios,2,9.0,0,0,0,0,0,0,0,1,0,0,0,0
Star Wars The Clone Wars: Jedi Alliance,0.61,0.11,0.0,0.06,0.78,Action,LucasArts,1,9.0,1,0,0,0,0,0,0,0,0,0,0,0
One Piece: Pirate Warriors 2,0.0,0.19,0.54,0.05,0.78,Action,Namco Bandai Games,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0
Metro 2033,0.22,0.42000000000000004,0.03,0.1,0.78,Shooter,THQ,2,7.0,0,0,0,0,0,0,0,0,1,0,0,0
MadWorld,0.45,0.24,0.02,0.07,0.78,Action,Sega,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0
Ghost Squad,0.42,0.21,0.08,0.07,0.77,Shooter,Sega,1,10.0,0,0,0,0,0,0,0,0,1,0,0,0
Perfect Dark Zero,0.66,0.02,0.03,0.06,0.77,Shooter,Microsoft Game Studios,1,12.0,0,0,0,0,0,0,0,0,1,0,0,0
American Idol,0.42000000000000004,0.27,0.0,0.07,0.77,Misc,Codemasters,2,14.0,0,0,0,1,0,0,0,0,0,0,0,0
Star Wars Episode II: Attack of the Clones,0.55,0.2,0.0,0.01,0.77,Action,THQ,1,15.0,1,0,0,0,0,0,0,0,0,0,0,0
Galaxian,0.72,0.05,0.0,0.01,0.77,Shooter,Atari,8,35.0,0,0,0,0,0,0,0,0,1,0,0,0
Night at the Museum: Battle of the Smithsonian,0.36000000000000004,0.33999999999999997,0.0,0.08,0.77,Action,Majesco Entertainment,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0
Andretti Racing,0.43,0.29,0.0,0.05,0.77,Racing,Electronic Arts,3,21.0,0,0,0,0,0,0,1,0,0,0,0,0
Personal Trainer: Walking,0.21,0.32,0.17,0.07,0.77,Sports,Nintendo,1,9.0,0,0,0,0,0,0,0,0,0,0,1,0
NCAA March Madness 07,0.47000000000000003,0.22,0.0,0.09000000000000001,0.77,Sports,Electronic Arts,1,10.0,0,0,0,0,0,0,0,0,0,0,1,0
Air Raid,0.72,0.04,0.0,0.01,0.77,Action,Men-A-Vision,1,36.0,1,0,0,0,0,0,0,0,0,0,0,0
Lips,0.12,0.56,0.0,0.1,0.77,Misc,Microsoft Game Studios,1,9.0,0,0,0,1,0,0,0,0,0,0,0,0
Crystal Castles,0.72,0.04,0.0,0.01,0.77,Action,Atari,7,34.0,1,0,0,0,0,0,0,0,0,0,0,0
Lords of the Fallen,0.28,0.37,0.02,0.1,0.77,Role-Playing,Square Enix,5,3.0,0,0,0,0,0,0,0,1,0,0,0,0
Murdered: Soul Suspect,0.27999999999999997,0.36000000000000004,0.04,0.09,0.77,Action,Square Enix,5,3.0,1,0,0,0,0,0,0,0,0,0,0,0
Dancing with the Stars: We Dance!,0.71,0.0,0.0,0.06,0.77,Misc,Activision,2,9.0,0,0,0,1,0,0,0,0,0,0,0,0
Unlimited Saga,0.1,0.08,0.56,0.03,0.77,Role-Playing,Atari,1,15.0,0,0,0,0,0,0,0,1,0,0,0,0
Puzzler World,0.41,0.3,0.0,0.07,0.77,Puzzle,Ubisoft,2,8.0,0,0,0,0,0,1,0,0,0,0,0,0
Eternal Sonata,0.38,0.16,0.15000000000000002,0.07,0.76,Role-Playing,Atari,2,9.5,0,0,0,0,0,0,0,1,0,0,0,0
Formula 1,0.18,0.12,0.42,0.05,0.76,Racing,Psygnosis,1,21.0,0,0,0,0,0,0,1,0,0,0,0,0
NASCAR 08,0.53,0.14,0.0,0.08,0.76,Racing,Electronic Arts,2,10.0,0,0,0,0,0,0,1,0,0,0,0,0
Final Fantasy Legend III,0.0,0.0,0.76,0.0,0.76,Role-Playing,SquareSoft,1,26.0,0,0,0,0,0,0,0,1,0,0,0,0
ISS Pro Evolution,0.0,0.0,0.71,0.05,0.76,Sports,Konami Digital Entertainment,1,19.0,0,0,0,0,0,0,0,0,0,0,1,0
Syphon Filter: The Omega Strain,0.37,0.29,0.0,0.1,0.76,Shooter,Sony Computer Entertainment,2,13.0,0,0,0,0,0,0,0,0,1,0,0,0
Lunar: Silver Star Story Complete,0.27,0.18,0.27,0.04,0.76,Role-Playing,Kadokawa Shoten,1,19.5,0,0,0,0,0,0,0,1,0,0,0,0
My Baby Girl,0.61,0.09,0.0,0.06,0.76,Simulation,Nobilis,1,9.0,0,0,0,0,0,0,0,0,0,1,0,0
Disney Sing It: Family Hits,0.49,0.2,0.0,0.07,0.76,Misc,Disney Interactive Studios,2,7.0,0,0,0,1,0,0,0,0,0,0,0,0
Metroid Prime Hunters,0.57,0.04,0.11,0.06,0.76,Shooter,Nintendo,2,11.0,0,0,0,0,0,0,0,0,1,0,0,0
Teen Titans,0.5,0.22000000000000003,0.0,0.04,0.7500000000000001,Action,THQ,4,11.0,1,0,0,0,0,0,0,0,0,0,0,0
Capcom vs. SNK 2: Mark of the Millennium 2001,0.22,0.17,0.3,0.06,0.75,Fighting,Capcom,5,16.0,0,0,1,0,0,0,0,0,0,0,0,0
Conflict: Vietnam,0.43000000000000005,0.25,0.0,0.08,0.75,Shooter,SCi,3,13.0,0,0,0,0,0,0,0,0,1,0,0,0
NBA 06,0.46,0.2,0.0,0.09000000000000001,0.75,Sports,Sony Computer Entertainment,2,12.0,0,0,0,0,0,0,0,0,0,0,1,0
Professor Layton and the Azran Legacy,0.0,0.48,0.25,0.03,0.75,Puzzle,Nintendo,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0
Super Monkey Ball: Touch & Roll,0.69,0.0,0.0,0.06,0.75,Misc,Sega,1,12.0,0,0,0,1,0,0,0,0,0,0,0,0
Disney Sing It: Party Hits,0.58,0.11,0.0,0.05,0.75,Misc,Disney Interactive Studios,1,7.0,0,0,0,1,0,0,0,0,0,0,0,0
Jaws Unleashed,0.61,0.05,0.0,0.09,0.75,Action,THQ,3,11.0,1,0,0,0,0,0,0,0,0,0,0,0
Zone of the Enders,0.3,0.24,0.13,0.08,0.75,Shooter,Konami Digital Entertainment,1,16.0,0,0,0,0,0,0,0,0,1,0,0,0
Dynasty Warriors 8,0.21,0.15000000000000002,0.34,0.060000000000000005,0.75,Action,Tecmo Koei,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0
Mega Man X5,0.3,0.21,0.2,0.05,0.75,Platform,Capcom,4,17.0,0,0,0,0,1,0,0,0,0,0,0,0
We Sing,0.0,0.67,0.0,0.08,0.75,Misc,Nordic Games,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0
FIFA Street 3,0.3,0.34,0.0,0.11,0.75,Sports,Electronic Arts,3,9.0,0,0,0,0,0,0,0,0,0,0,1,0
Final Fantasy Tactics A2: Grimoire of the Rift,0.38,0.03,0.3,0.04,0.75,Role-Playing,Square Enix,1,10.0,0,0,0,0,0,0,0,1,0,0,0,0
Coded Arms,0.28,0.29,0.0,0.17,0.75,Shooter,Konami Digital Entertainment,1,12.0,0,0,0,0,0,0,0,0,1,0,0,0
Robots,0.49,0.19,0.0,0.060000000000000005,0.75,Action,Vivendi Games,5,12.0,1,0,0,0,0,0,0,0,0,0,0,0
Genji: Days of the Blade,0.18,0.37,0.06,0.14,0.75,Action,Sony Computer Entertainment,1,11.0,1,0,0,0,0,0,0,0,0,0,0,0
Scooby-Doo! Unmasked,0.5,0.21000000000000002,0.0,0.04,0.7499999999999999,Platform,THQ,4,12.0,0,0,0,0,1,0,0,0,0,0,0,0
Fantastic Four: Rise of the Silver Surfer,0.49,0.19,0.0,0.08,0.7400000000000001,Action,Take-Two Interactive,4,10.0,1,0,0,0,0,0,0,0,0,0,0,0
Hot Wheels Velocity X,0.43999999999999995,0.24,0.0,0.06,0.74,Racing,THQ,4,15.0,0,0,0,0,0,0,1,0,0,0,0,0
Ratchet & Clank Collection,0.47,0.15,0.02,0.1,0.74,Action,Sony Computer Entertainment,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0
Monster Jam,0.58,0.09,0.0,0.07,0.74,Racing,Activision,3,10.0,0,0,0,0,0,0,1,0,0,0,0,0
Alone in the Dark,0.26,0.41000000000000003,0.0,0.08,0.74,Adventure,Atari,5,9.0,0,1,0,0,0,0,0,0,0,0,0,0
Yu-Gi-Oh! Dungeon Dice Monsters,0.42,0.16,0.15,0.01,0.74,Misc,Konami Digital Entertainment,1,16.0,0,0,0,1,0,0,0,0,0,0,0,0
Mortal Kombat: Unchained,0.67,0.01,0.0,0.06,0.74,Fighting,Midway Games,2,11.0,0,0,1,0,0,0,0,0,0,0,0,0
Football Manager 2014,0.0,0.6799999999999999,0.0,0.05,0.74,Sports,Sega,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0
Spectrobes,0.66,0.02,0.0,0.06,0.74,Role-Playing,Disney Interactive Studios,1,10.0,0,0,0,0,0,0,0,1,0,0,0,0
Cool Boarders 2001,0.39,0.29000000000000004,0.0,0.07,0.74,Sports,Sony Computer Entertainment,2,16.5,0,0,0,0,0,0,0,0,0,0,1,0
BloodRayne,0.44999999999999996,0.23,0.0,0.060000000000000005,0.74,Shooter,Universal Interactive,6,15.0,0,0,0,0,0,0,0,0,1,0,0,0
WarioWare: Twisted!,0.16,0.06,0.5,0.02,0.74,Puzzle,Nintendo,1,13.0,0,0,0,0,0,1,0,0,0,0,0,0
Jump Ultimate Stars,0.0,0.0,0.74,0.0,0.74,Fighting,Nintendo,1,11.0,0,0,1,0,0,0,0,0,0,0,0,0
Tiger Woods PGA Tour 2001,0.36,0.28,0.0,0.09,0.74,Sports,Electronic Arts,3,16.0,0,0,0,0,0,0,0,0,0,0,1,0
Namco Museum Remix,0.68,0.0,0.0,0.05,0.74,Misc,Atari,1,10.0,0,0,0,1,0,0,0,0,0,0,0,0
Style Savvy: Trendsetters,0.16,0.03,0.54,0.01,0.74,Simulation,Nintendo,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0
DC Universe Online,0.51,0.16999999999999998,0.0,0.08,0.74,Role-Playing,Sony Online Entertainment,5,6.0,0,0,0,0,0,0,0,1,0,0,0,0
Jet Moto 3,0.41,0.28,0.0,0.05,0.74,Racing,Sony Computer Entertainment,3,18.0,0,0,0,0,0,0,1,0,0,0,0,0
Sword Art Online: Lost Song,0.18,0.15,0.33,0.07,0.74,Role-Playing,Namco Bandai Games,4,2.0,0,0,0,0,0,0,0,1,0,0,0,0
Sword of Mana,0.31,0.11,0.3,0.02,0.74,Role-Playing,Nintendo,1,14.0,0,0,0,0,0,0,0,1,0,0,0,0
F1 2014,0.15000000000000002,0.48,0.02,0.09,0.74,Racing,Codemasters,3,3.0,0,0,0,0,0,0,1,0,0,0,0,0
Bratz: The Movie,0.47,0.19,0.0,0.08,0.74,Simulation,THQ,1,10.0,0,0,0,0,0,0,0,0,0,1,0,0
Gex 3: Deep Cover Gecko,0.47,0.24000000000000002,0.0,0.03,0.74,Platform,Crave Entertainment,3,18.0,0,0,0,0,1,0,0,0,0,0,0,0
Gex 3: Deep Cover Gecko,0.47,0.24000000000000002,0.0,0.03,0.74,Platform,Eidos Interactive,3,18.0,0,0,0,0,1,0,0,0,0,0,0,0
Unreal Championship,0.59,0.12,0.0,0.03,0.74,Shooter,Atari,1,15.0,0,0,0,0,0,0,0,0,1,0,0,0
Rock Revolution,0.6799999999999999,0.0,0.0,0.060000000000000005,0.73,Misc,Konami Digital Entertainment,2,9.0,0,0,0,1,0,0,0,0,0,0,0,0
NHL 2K6,0.45999999999999996,0.21000000000000002,0.0,0.07,0.73,Sports,Take-Two Interactive,1,12.0,0,0,0,0,0,0,0,0,0,0,1,0
Croc 2,0.41,0.28,0.0,0.05,0.73,Platform,Fox Interactive,3,18.0,0,0,0,0,1,0,0,0,0,0,0,0
Legacy of Kain: Defiance,0.4,0.25,0.0,0.08,0.73,Action,Eidos Interactive,3,14.0,1,0,0,0,0,0,0,0,0,0,0,0
NCAA March Madness 06,0.6,0.06,0.0,0.08,0.73,Sports,Electronic Arts,2,12.0,0,0,0,0,0,0,0,0,0,0,1,0
Harvest Moon: Animal Parade,0.58,0.08,0.02,0.05,0.73,Simulation,Rising Star Games,1,9.0,0,0,0,0,0,0,0,0,0,1,0,0
Secret Weapons Over Normandy,0.43,0.22999999999999998,0.0,0.06999999999999999,0.73,Simulation,LucasArts,1,14.0,0,0,0,0,0,0,0,0,0,1,0,0
Secret Agent Clank,0.17,0.21,0.04,0.31,0.73,Platform,Sony Computer Entertainment,3,8.5,0,0,0,0,1,0,0,0,0,0,0,0
Persona Q: Shadow of the Labyrinth,0.34,0.07,0.27,0.05,0.73,Role-Playing,Nippon Ichi Software,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0
Beyblade VForce: Ultimate Blader Jam,0.52,0.19,0.0,0.01,0.73,Action,Atari,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0
Katamari Damacy,0.47,0.02,0.17,0.08,0.73,Puzzle,Namco Bandai Games,2,13.0,0,0,0,0,0,1,0,0,0,0,0,0
FIFA: Road to World Cup 98,0.14,0.09,0.46,0.05,0.73,Sports,Electronic Arts,5,20.0,0,0,0,0,0,0,0,0,0,0,1,0
FIFA Street 2,0.43,0.21999999999999997,0.02,0.06,0.73,Sports,Electronic Arts,5,11.0,0,0,0,0,0,0,0,0,0,0,1,0
Way of the Samurai 3,0.3,0.13,0.24,0.06,0.73,Action,Gamebridge,2,8.5,1,0,0,0,0,0,0,0,0,0,0,0
Berzerk,0.68,0.04,0.0,0.01,0.73,Shooter,Atari,2,36.0,0,0,0,0,0,0,0,0,1,0,0,0
Star Wars: Republic Commando,0.48,0.21000000000000002,0.0,0.03,0.7200000000000001,Shooter,LucasArts,4,12.0,0,0,0,0,0,0,0,0,1,0,0,0
Star Wars: Republic Commando,0.48,0.21000000000000002,0.0,0.03,0.7200000000000001,Shooter,Activision,4,12.0,0,0,0,0,0,0,0,0,1,0,0,0
Harvest Moon DS: Island of Happiness,0.43,0.01,0.25,0.04,0.72,Simulation,Rising Star Games,1,10.0,0,0,0,0,0,0,0,0,0,1,0,0
Battlezone,0.63,0.05,0.0,0.02,0.72,Shooter,Atari,2,15.666666666666666,0,0,0,0,0,0,0,0,1,0,0,0
Battleborn,0.43,0.17,0.02,0.09,0.72,Shooter,Take-Two Interactive,3,1.0,0,0,0,0,0,0,0,0,1,0,0,0
X-Men: Mutant Academy 2,0.4,0.27,0.0,0.05,0.72,Fighting,Activision,1,16.0,0,0,1,0,0,0,0,0,0,0,0,0
Final Fantasy Crystal Chronicles: Echoes of Time,0.25,0.12,0.32,0.04,0.72,Role-Playing,Square Enix,2,8.0,0,0,0,0,0,0,0,1,0,0,0,0
Total War: Rome II,0.12,0.53,0.0,0.07,0.72,Strategy,Sega,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1
Battlezone,0.63,0.05,0.0,0.02,0.72,Action,Rebellion Developments,2,15.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0
Mobile Suit Gundam: Encounters in Space,0.05,0.04,0.61,0.01,0.72,Simulation,Namco Bandai Games,1,14.0,0,0,0,0,0,0,0,0,0,1,0,0
BlazBlue: Continuum Shift,0.44,0.11000000000000001,0.11,0.06,0.72,Fighting,PQube,2,7.0,0,0,1,0,0,0,0,0,0,0,0,0
Imagine: Interior Designer,0.34,0.31,0.0,0.08,0.72,Simulation,Ubisoft,1,9.0,0,0,0,0,0,0,0,0,0,1,0,0
Strike Force Bowling,0.38,0.26,0.0,0.08,0.72,Sports,Play It,4,12.666666666666666,0,0,0,0,0,0,0,0,0,0,1,0
Strike Force Bowling,0.38,0.26,0.0,0.08,0.72,Sports,Crave Entertainment,4,12.666666666666666,0,0,0,0,0,0,0,0,0,0,1,0
Kirby: Canvas Curse,0.36,0.0,0.32,0.03,0.72,Platform,Nintendo,2,12.0,0,0,0,0,1,0,0,0,0,0,0,0
Van Helsing,0.42,0.24000000000000002,0.0,0.06999999999999999,0.72,Action,Activision,3,11.5,1,0,0,0,0,0,0,0,0,0,0,0
Super Monkey Ball Jr.,0.51,0.19,0.0,0.01,0.72,Puzzle,Atari,1,15.0,0,0,0,0,0,1,0,0,0,0,0,0
Test Drive 6,0.4,0.27,0.0,0.05,0.72,Racing,Atari,4,18.0,0,0,0,0,0,0,1,0,0,0,0,0
Fear Effect,0.4,0.27,0.0,0.05,0.72,Action,Eidos Interactive,3,19.0,1,0,0,0,0,0,0,0,0,0,0,0
Disgaea 4: A Promise Unforgotten,0.30000000000000004,0.14,0.22000000000000003,0.07,0.72,Role-Playing,Nippon Ichi Software,1,4.5,0,0,0,0,0,0,0,1,0,0,0,0
SD Gundam G Generation,0.0,0.0,0.67,0.05,0.72,Strategy,Namco Bandai Games,1,19.0,0,0,0,0,0,0,0,0,0,0,0,1
Kangaroo,0.67,0.04,0.0,0.01,0.72,Platform,Atari,3,35.0,0,0,0,0,1,0,0,0,0,0,0,0
Sphinx and the Cursed Mummy,0.42000000000000004,0.22,0.0,0.06,0.7100000000000001,Action,THQ,4,14.0,1,0,0,0,0,0,0,0,0,0,0,0
Arena Football,0.39,0.25,0.0,0.08,0.7100000000000001,Sports,Electronic Arts,3,11.0,0,0,0,0,0,0,0,0,0,0,1,0
Blast Corps,0.39,0.09,0.17,0.06,0.71,Action,Nintendo,1,20.0,1,0,0,0,0,0,0,0,0,0,0,0
GRID 2,0.15000000000000002,0.44,0.01,0.12,0.71,Racing,Codemasters,4,4.0,0,0,0,0,0,0,1,0,0,0,0,0
Crysis,0.0,0.69,0.0,0.02,0.71,Shooter,Electronic Arts,3,10.0,0,0,0,0,0,0,0,0,1,0,0,0
Super Trucks Racing,0.35,0.27,0.0,0.09,0.71,Racing,Jester Interactive,1,15.0,0,0,0,0,0,0,1,0,0,0,0,0
Two Worlds,0.41,0.22,0.0,0.08,0.71,Role-Playing,SouthPeak Games,2,10.0,0,0,0,0,0,0,0,1,0,0,0,0
Resident Evil: Survivor,0.23,0.15,0.29,0.05,0.71,Action,Eidos Interactive,2,17.0,1,0,0,0,0,0,0,0,0,0,0,0
Doom 3: Resurrection of Evil,0.53,0.15,0.0,0.03,0.71,Shooter,Activision,1,12.0,0,0,0,0,0,0,0,0,1,0,0,0
Battle Arena Toshinden 2,0.15,0.1,0.41,0.05,0.71,Fighting,Sony Computer Entertainment,2,22.0,0,0,1,0,0,0,0,0,0,0,0,0
Juiced,0.39,0.24000000000000002,0.0,0.08,0.71,Racing,THQ,3,12.0,0,0,0,0,0,0,1,0,0,0,0,0
X-Men: Next Dimension,0.41000000000000003,0.22999999999999998,0.0,0.06,0.71,Fighting,Activision,3,15.0,0,0,1,0,0,0,0,0,0,0,0,0
Silent Hill 3,0.35,0.27,0.0,0.09,0.71,Action,Konami Digital Entertainment,2,14.0,1,0,0,0,0,0,0,0,0,0,0,0
Yu-Gi-Oh! The Falsebound Kingdom,0.49,0.13,0.07,0.02,0.71,Strategy,Konami Digital Entertainment,1,15.0,0,0,0,0,0,0,0,0,0,0,0,1
Theme Park,0.24,0.18,0.24000000000000002,0.04,0.71,Simulation,Electronic Arts,15,16.5,0,0,0,0,0,0,0,0,0,1,0,0
Chaotic: Shadow Warriors,0.64,0.0,0.0,0.05,0.7000000000000001,Action,Activision,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0
Bejeweled 3,0.5800000000000001,0.07,0.0,0.060000000000000005,0.7000000000000001,Puzzle,PopCap Games,5,7.0,0,0,0,0,0,1,0,0,0,0,0,0
Happy Feet,0.5900000000000001,0.060000000000000005,0.0,0.04,0.7000000000000001,Action,Midway Games,6,11.0,1,0,0,0,0,0,0,0,0,0,0,0
Infinite Undiscovery,0.34,0.18,0.12,0.06,0.7,Role-Playing,Square Enix,1,9.0,0,0,0,0,0,0,0,1,0,0,0,0
The Last Guardian,0.25,0.26,0.08,0.1,0.7,Action,Sony Computer Entertainment,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0
Mobile Suit Gundam: Journey to Jaburo,0.16,0.13,0.36,0.04,0.7,Simulation,Namco Bandai Games,1,17.0,0,0,0,0,0,0,0,0,0,1,0,0
FIFA Soccer,0.27,0.32,0.02,0.09,0.7,Sports,Electronic Arts,3,8.5,0,0,0,0,0,0,0,0,0,0,1,0
Custom Robo,0.29,0.07,0.29,0.05,0.7,Role-Playing,Nintendo,1,11.0,0,0,0,0,0,0,0,1,0,0,0,0
Jade Empire,0.48,0.19,0.0,0.03,0.7,Role-Playing,Microsoft Game Studios,3,12.0,0,0,0,0,0,0,0,1,0,0,0,0
Star Wars: Obi-Wan,0.52,0.16,0.0,0.02,0.7,Action,Activision,1,16.0,1,0,0,0,0,0,0,0,0,0,0,0
ECW Hardcore Revolution,0.45,0.22,0.0,0.03,0.7,Fighting,Acclaim Entertainment,4,17.5,0,0,1,0,0,0,0,0,0,0,0,0
Advance Wars,0.5,0.19,0.0,0.01,0.7,Strategy,Nintendo,2,16.0,0,0,0,0,0,0,0,0,0,0,0,1
Super Bomberman 3,0.0,0.0,0.7,0.0,0.7,Puzzle,Hudson Soft,1,23.0,0,0,0,0,0,1,0,0,0,0,0,0
All-Star Baseball 2004,0.42,0.22999999999999998,0.0,0.05,0.7,Sports,Acclaim Entertainment,3,14.0,0,0,0,0,0,0,0,0,0,0,1,0
The Last Remnant,0.25,0.21000000000000002,0.18,0.06,0.6900000000000001,Role-Playing,Square Enix,2,8.5,0,0,0,0,0,0,0,1,0,0,0,0
Mario Pinball Land,0.5,0.18,0.0,0.01,0.69,Misc,Nintendo,2,13.0,0,0,0,1,0,0,0,0,0,0,0,0
Batman: Arkham Origins Blackgate,0.32,0.26,0.0,0.12000000000000001,0.69,Action,Warner Bros. Interactive Entertainment,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Panda 2,0.42,0.2,0.0,0.060000000000000005,0.69,Action,THQ,4,6.0,1,0,0,0,0,0,0,0,0,0,0,0
Pac-Man World 3,0.5,0.13999999999999999,0.0,0.060000000000000005,0.69,Platform,Namco Bandai Games,6,12.0,0,0,0,0,1,0,0,0,0,0,0,0
Bass Pro Shops: The Strike,0.64,0.0,0.0,0.05,0.69,Sports,XS Games,1,8.0,0,0,0,0,0,0,0,0,0,0,1,0
